a,b,x1,x2
-5.93516763850624,-6.231096343424117,3.4317303563962147,15.743092743506665
-3.501316376768255,3.8326171021940816,3.9883751204920763,15.823895591168643
-0.2081332341263007,-8.579110972472726,6.807124925775935,12.611195565915176
6.7270784843190725,-9.962251214187024,-9.962251214305907,99.24644925693899
5.09036422502243,2.79995505385431,2.799955053763115,7.8397483024821515
-3.8497628849238685,4.167726562071865,3.9485406726033485,15.70268435627063
-8.59479796558998,5.084237738174952,3.9917618886050334,15.56151908170575
5.589511785259395,9.31939592884222,9.31939592893613,86.8511404801975
9.339038466475312,4.079455608437543,4.079455608931992,16.641958065229794
5.46440492426844,0.1345848071186957,0.1345848073518917,0.01811307212209309
-6.032134946619592,0.43474081648291474,4.131639489323298,15.565217789771486
-1.3983201437828523,-7.980310144271765,2.753518766337546,16.65905425156769
-5.556296880567335,8.604648995655623,4.151612406639865,15.346748191214104
-7.7571174926807025,3.5690055361285964,3.9471185474088957,15.715504704792524
6.225385723325083,6.283542049428487,6.2835420494373855,39.48290068692461
-3.475851903630063,-1.9386145079446937,3.5588262511421807,15.613939779055777
-4.297794419229309,-4.564638655531958,3.4352249109046324,15.659636754728274
4.119657673449558,9.008303585515922,9.008303585680455,81.14953349172525
-5.513761660898573,-1.2509118660472005,3.6279391504156653,15.239693774783973
8.035090441807903,-7.521531852802081,-7.521531852568416,56.57344140918842
6.861877559081133,0.5011957477843065,0.5011957501060371,0.251197181050602
2.8730027400731384,4.0273372613657,4.02733726070285,16.219445411809772
-1.5577797118491397,9.254570307535655,3.1791506742008986,14.97469289105706
-7.971195330379213,3.772461455212275,3.9767527736872896,15.742204351236866
0.8795020436825212,-8.215792808353823,-8.215792808466214,67.49925147186431
-8.107859145672116,-9.88806648000918,3.2987282155137896,15.512729041243727
7.103464269889372,-9.391993392743153,-9.391993392549315,88.20953988568613
-2.0943770577439054,-1.094403232534674,3.545823940087022,15.77922390732083
-6.0317385299082105,-0.8330328082493459,4.155630304276611,15.23801535426695
-6.283121092632744,7.05851484582422,4.1072714159171095,15.692296683589657
2.2307090033779993,5.869181243879062,5.869181243679043,34.44728847126616
-0.5531385558748951,2.0962019501275915,4.253395487083226,15.190878012267369
-6.2701442288378555,5.233945335801927,3.8550833807233484,15.41232596165064
-7.180993464662164,-7.2016753339943325,3.42975616356461,15.730567875648106
0.29037618056873526,8.968358039711319,8.968358039572035,80.43144592601327
-4.8334881962666065,-4.463191342807584,3.4761449304484024,15.694802902758376
-3.1340796877301402,-9.895185954840057,2.978625498390181,16.144180668992483
-0.2433950099561777,4.910885520549703,3.6277543602681934,15.761451165601905
-3.6392237936888865,-2.8700398697452245,3.509950462144081,15.664132411045777
7.77705397955669,-1.0557798190284835,-1.0557798177830322,1.1146710223006813
2.8204551175907966,9.673998002231116,9.673998002360419,93.58623734978109
5.954369019927112,8.452871610492245,8.452871607941898,71.45103842001751
9.903089934487873,5.943908515322935,5.943908515130334,35.330048436381425
6.819578108308857,5.624287455760978,5.624287455882417,31.632609386682965
-5.776250884276186,-4.688827856727502,3.5054091246831347,15.697352316247132
9.736848767388786,7.22630744285523,7.2263074430947345,52.21951926215684
-2.557407220305312,-2.3418611049439564,3.484498339705281,15.78504878532723
-4.392045690845392,-2.9067736626695417,3.559116958334909,15.752595974282517
3.724391648575466,8.517300553513156,8.517300553281544,72.5444087149595
-9.17986265329402,1.2946788039958932,3.8653857731380947,15.789673252107404
2.7001858631366957,6.0652887454836915,6.065288745483314,36.78772756624346
6.187163151385551,9.159368458070634,9.15936845810438,83.89403055125982
-5.189609240932144,9.916558369735156,3.618682947284069,15.859430834204613
-8.070377352664748,-0.3648642369900994,4.119272867752592,15.389954842801682
-8.423120821476125,-7.553424111072575,3.451482577347277,15.704570634810311
-6.013836528720149,0.4681680372755874,4.12226311205058,15.5029922140467
6.106829067229743,-7.259347048868349,-7.259347048720839,52.69811957378087
-0.21776783207699424,-4.9550329262115405,6.08195715894386,13.338969772956546
-6.632326938500301,-9.175776277905976,3.323397594919668,15.898396835015369
6.641282213075947,0.3124870817896479,0.31248708110852186,0.09764817662246722
7.125811911365144,2.1041148515037396,2.104114851776365,4.427299308815455
9.530630405100187,9.211715408435506,9.21171540833975,84.85570076430264
-3.685235163838869,1.0923086387274505,4.110084659390034,15.320789180695982
9.672121580046259,-2.442863148044032,-2.4428631478832576,5.967580359495004
0.9578790551033318,4.568241368139756,4.568241367936344,20.868829195941842
-8.531419061392727,-5.790416212408093,3.5482065191452756,15.786987090334424
6.098360303727212,-9.59493515226641,-9.594935152478808,92.06278058023025
-2.207005451462236,8.04638875673919,3.5906242192891034,15.891886581426679
1.515589924000606,-1.787233249594781,-1.787233248962231,3.194202687135542
5.742633748639779,-3.641274973186082,-3.641274973048042,13.258883429654185
7.781184436109996,-0.21295249781943149,-0.21295250064610832,0.04534876860648689
4.963569658752526,-0.8126595905504015,-0.8126595917077396,0.660415611903572
-8.86684033412048,-0.5778891013490028,4.117118079530096,15.373951300045807
8.020442294188207,-7.495023198479396,-7.495023198185269,56.17537274141563
-2.5387081121322623,8.304220814338713,3.6052438148881,15.94693345112988
2.9891771099510436,8.120381374349968,8.120381374565413,65.94059366836395
5.003568510620033,-3.369501463651834,-3.369501464119937,11.353540116853145
-3.692533799923292,-8.765465807293129,3.13079313320605,15.992685530050458
0.817326561752747,-3.2189536590556456,-3.2189536585869902,10.361662656248159
4.793372926020549,-5.723533163459891,-5.723533163322788,32.75883187177142
1.0330475741363863,-5.807726000836208,-5.807726000339642,33.729681295613425
-2.480735869551644,-4.469199531429362,4.52593873280733,14.773050139654455
7.736500181321567,-5.163926564787136,-5.163926564515137,26.666137563792383
9.415230945215669,5.554738528867162,5.554738528603638,30.85512012118454
8.740837655714223,9.29554658473764,9.295546584956686,86.40718631312656
-9.003062482986664,6.610571167174239,3.8925247849638285,16.057610554015433
0.5445130495039194,6.936902967861041,6.93690296781413,48.120622785706175
-4.511302974482012,-8.807556996717373,4.589815414188578,14.758740355687538
0.04008781925630345,8.502453659504646,8.502453659708056,72.29171823586655
-6.401248622388853,3.5523801157557386,3.9380757047454438,15.660884954346969
-3.9424490063490047,3.4848200528163282,3.977506922302942,15.572426363253378
7.1744548513373765,-2.6651915736644805,-2.665191573971835,7.103246125732971
-8.685408277116842,6.12979701319507,4.000800346367618,15.283999876665565
-9.953578574254836,-4.83851775492818,3.6151785245226233,15.749035844915586
0.07100007604842595,-3.3401712929548992,-3.340171293489549,11.156744268416869
3.3175965484276055,8.438026892381309,8.438026892573822,71.20029783980198
-4.234058453866814,-0.053520402624897656,4.155346062255421,15.221461002040314
-4.7059304402983155,-6.271837444309034,3.253954712625787,14.97937205034021
2.494421004511338,8.090879224673753,8.090879224433394,65.4623266243794
-3.6018470176836477,-6.0436526959197785,4.510744585772265,14.78558736852741
-2.223953556912253,-8.86091545329677,2.9266394931761237,16.469472462708787
-0.6629259707532071,-6.814391122204944,2.4545718116765687,17.409020859932994
6.360937870746248,0.23834713792338746,0.2383471387340546,0.05680935749540994
-6.519023606457964,2.329137031039492,3.8843146133894395,15.697000171453459
1.8125118149704313,6.194628783054956,6.194628783054464,38.373425760147406
-0.2974589973898816,3.9430284598240846,3.9997994339572878,15.894304605205063
-5.301844471405319,5.26900634070094,3.8790216499821257,15.650474695776975
-9.828547872043522,-9.90757403466905,3.391655087382933,15.745432900844538
-1.2766691369181906,-2.185198561111874,4.555910676479739,14.790199335109593
8.923389795047765,-9.530908462051366,-9.530908461881175,90.83821610865274
0.188026243037001,-3.228995488413857,-3.2289954877218867,10.426411860637817
6.797514542512438,0.0688560949661099,0.06885609734068084,0.004741162919153156
4.626044233525155,4.160841179756307,4.16084118026317,17.312599327666653
-8.501861210317168,-6.022754414246672,3.5213932726051542,15.673467883438805
-3.411721523368911,-9.427876688525018,3.0539237432047512,16.084018574991944
6.713080246718569,-5.363262083284585,-5.363262083327591,28.76458017431794
2.1901934592580368,2.92374898300028,2.923748983467439,8.548308118433122
-9.441831029931603,2.6713747162547143,3.9886960552895445,15.480986220489768
2.114625635946446,2.62370541038835,2.6237054094819303,6.883830076035419
9.54247043909125,0.027224666103753847,0.02722466676240956,0.0007411847649624807
1.410356117208007,-1.1377913681953515,-1.1377913697619004,1.2945692016902863
1.8121721214192448,-2.435870711342492,-2.4358707106106596,5.933466119608353
1.5878338849114364,2.330220576573705,2.330220576715683,5.429927935360665
2.647765364745336,-5.2594839773559965,-5.259483977091044,27.662171705422935
3.119268967870262,-3.077589023281247,-3.077589022953995,9.471554194523685
-4.420685732972598,1.8752012136303602,3.8970232097193716,16.148397959859462
8.152589336180402,8.800085831843965,8.800085831567799,77.441510642933
7.08159256252199,-1.0861514136237105,-1.0861514121001254,1.1797248896553882
-5.2293316288132825,-9.891648194575868,4.583224632411002,14.676123594875971
5.254116680875233,6.761766895832789,6.761766895786896,45.721491552931404
-8.225166547150046,-5.620464141909823,3.548086076009659,15.78580940091542
-3.2456470553134693,-2.179978981547766,3.5323566839086915,15.64830157351572
5.668635331417615,3.8765160605623983,3.876516060471748,15.027376767423
-1.5540649784369798,-9.01040588708657,2.540977991286449,15.722721363594065
-7.567187007657927,-3.9760694660223344,3.590932899340028,15.645584016918587
-2.02376521534525,-8.555402172241566,2.8899675763925674,16.39735191643443
-4.254256774056695,-1.6096611666578564,3.613753940357835,15.591678105947645
-2.858632462002248,3.253175167926033,4.00003548430336,15.558550490263666
-0.7083400995485718,-9.63352408634236,5.701256661566559,14.283979968443802
-2.226139933337013,-6.204236422730183,3.1216077757895775,15.994894318678847
-7.373382051535655,-9.121942247448283,3.3093519353148335,15.529885991865754
5.44209983090097,9.938586570289285,9.938586570364995,98.77550301665511
4.345572494609183,0.3383476191777568,0.3383476153796725,0.11447910833784561
5.113709873995262,-7.5747168625177,-7.574716862585383,57.37633554824111
-3.7886485790507463,6.457934702962387,4.1115707500739695,15.69955288892107
-1.5716624006861295,2.1518228636839822,4.119908003255012,15.403769930571325
6.557255839329059,4.185234095284349,4.185234094742798,17.51618442784175
-2.0998405331702275,0.7711570150979679,4.136617573203266,14.789128342314669
2.582846430039565,8.580506316482374,8.580506316274384,73.62508864359461
2.108898750736783,0.5703085808313233,0.5703085834448705,0.325251882388866
1.2900716997753214,3.8894504200056534,3.8894504200191204,15.12782456914251
9.798638706128667,6.654399631017263,6.654399631134336,44.28103445106632
-0.4766439999537031,-2.3267568524512505,2.938101858654445,16.258317064790347
-2.5410590660107086,-5.4905717713947855,4.597014738146846,14.804348936780013
-3.128745709601559,-6.964128454160818,4.609430720311005,14.703778003758593
-6.597269986434782,2.401143728470929,3.8796964832727863,15.627689748315998
-8.037512603781456,0.6593241793626134,3.8649268436776056,16.068363320477722
-3.997067750057779,2.0414999799766154,3.882345701886796,15.993368559243981
-9.96291701778459,8.551911728455806,4.111866369075083,15.500768802152109
-9.95066536495745,0.7418562952147738,3.8968479495058395,16.185590096234705
9.926958676666217,5.8248521174774375,5.824852117603086,33.92890219187351
1.5844486672752147,-0.6213889932751258,-0.6213889914521342,0.3861242782163816
-1.2173507575970373,-3.802333298121101,3.120222497981394,16.009991922685288
-0.7479785298564341,1.8972527098089902,3.676081826938842,15.570366232369533
9.44677231809953,-5.043035266137967,-5.043035266372227,25.432204698081083
7.134362778446626,2.40095503457027,2.4009550349941904,5.764585080274357
2.9013631459216,4.136902521997241,4.136902522325446,17.1139624793446
3.2994475455300876,8.549263679571343,8.549263679675839,73.08990946444993
6.717405739634895,-0.6245772238512988,-0.6245772214278753,0.39009670521129225
3.509583773005108,-4.47959783482953,-4.479597835128421,20.06679676458093
5.4377782003820485,4.022100859529994,4.022100859204094,16.177295321097017
-9.9817296075319,0.35548941642414356,3.871254322381501,16.099409539549278
-1.560352850899724,0.0028707952912849777,3.577666918458985,15.661504464231975
-7.162880843798705,0.8633203337038928,3.863904554849175,16.05090385665899
-4.274256028199643,1.3464388363625712,4.119967361361665,15.632594938259718
-4.790629344020266,9.290994173932226,3.6238499823761625,15.72150287927304
0.9634018568703517,9.99753392969664,9.99753392983086,99.95068467816182
-0.02528622590337193,-1.4378553014319024,8.67173699887493,11.623251685881508
8.884153346509787,-6.5368506731804406,-6.536850672519066,42.730416714825594
-8.685179741429184,7.712358644155945,4.106652978291637,15.64110743631607
-6.988286507570532,-3.3283440732026097,3.610136569410569,15.657782174402815
-0.03876048680008992,5.678194851746678,4.545947296878126,14.9145916371302
-2.9210771638236466,8.598442355209471,3.614477635159237,15.98055550290837
-0.662913697458265,-7.122128803429025,2.3764490700612972,17.31372828108217
-1.4138904147470406,-0.13369108586293166,3.592260724707542,16.037834657549055
-3.1200383762801476,-1.7566610969374032,3.550580689591663,15.61123874960741
9.964342055025206,-5.539677688416296,-5.5396776890144555,30.68802889796551
9.26471823771163,-3.5777653526185693,-3.5777653525815225,12.80040491841082
3.749063093767564,5.118262032224138,5.118262032306067,26.19660623161642
4.769524156446515,7.08899846635817,7.088998466220641,50.253899254096694
-1.640204080795506,5.964634475090216,4.133046202815286,15.651929741309658
8.972507378570423,6.8750223548057505,6.875022354752443,47.265932378443836
-9.699293543019321,-2.8826066037362335,3.630310595009792,15.270402855596064
-4.6809947235835425,-8.046334826351675,3.2765723382446277,15.969385825580229
5.748595458382351,-9.189187703542833,-9.189187703677344,84.44117065343667
-6.433179331646417,2.3389171476394104,3.873389611434057,15.608134399296674
0.04284681246106814,-6.1464650010957005,-6.146465001058596,37.77903201089494
-4.099567023752872,3.9096032891040426,3.9678279270343144,15.772415076068864
-4.236097511467043,-3.4976546885746806,3.506014436780156,15.694985982451643
6.639415766921616,3.107397293609379,3.1073972926982325,9.655917934617179
-6.24660339472991,9.92749452317219,3.625044119251977,15.662610329388047
-0.9230833962843548,6.232321619763347,3.6097514819858256,15.759953734207814
2.7591989044483753,-4.783672945365809,-4.7836729451311495,22.883526845943187
2.9254341968890802,5.134653785479182,5.134653785163908,26.36466949364632
0.9102185764194921,9.969162397043661,9.969162396824238,99.38419889439362
3.03107166488412,-1.3946647887480434,-1.3946647895406432,1.945089875510043
0.8587776762127479,0.390190716434871,0.3901907190478755,0.15224879462625163
8.159363688935969,9.665336387177149,9.665336387344372,93.41872748053169
6.2071806897253765,4.768867015790708,4.76886701561499,22.74209261240837
-9.656353331460672,-9.22710233094762,3.4360244925804224,15.881327829061295
9.09578887235806,-9.927775606830416,-9.927775606721916,98.56072849738976
-5.714514976223719,9.600271630036715,3.6144479171664425,15.568233228351591
8.354295662071888,7.732849076311723,7.7328490761563025,59.796954834532904
6.787375383686211,-5.38403150901285,-5.384031509326121,28.987795293376422
9.445375502172741,-4.579761614032809,-4.579761614567792,20.974216446122888
3.8089812056926338,1.5889166874612286,1.5889166863715016,2.5246562362637874
-8.7342859498909,5.7015198779407115,3.8889591326631368,15.737311470928773
-2.789249014515054,-8.219038294594247,3.0664575149893727,16.160520804393435
8.789518885209333,-6.8705531221704685,-6.87055312193444,47.204500201401814
-1.415849506780809,3.0551432031858887,4.020287605348089,15.351594971359706
3.9556784657167086,0.515659021916532,0.5156590205229734,0.2659042253897095
-5.412932540594751,2.3984381812111977,4.005121526262508,15.35041845931611
-4.562233758656957,-7.68391012198971,3.2838753758786723,15.918716095013076
3.4170209187906444,-9.65942702033,-9.659427020142243,93.30453035743153
4.329974082946064,8.971360458022549,8.971360457934168,80.48530846628543
-5.615908611512655,-1.488305810390262,3.6303441441966244,15.339357144467296
0.8062080320204839,-3.3370343758507133,-3.3370343752748846,11.13579842207759
6.6146065804356695,-7.753509893897153,-7.75350989402081,60.11691567665174
9.135683064586019,-2.236922320824384,-2.2369223202717308,5.003821466982103
-1.0645071257287224,-5.0707776970151635,2.945666265785606,16.44670743298721
-7.659106248404138,-9.275506489617394,3.319975069970986,15.573432459110698
-7.618485629979084,-4.976322608402914,3.5620502363011073,15.781635417813924
-7.17324006055626,6.03452532845256,3.894022741342934,15.962617893307925
9.856412937652294,-2.3223624237778466,-2.322362423704478,5.393367226808446
-7.460747422502485,4.800337169063747,3.9757531812666316,15.504726833271354
-2.0701355883145256,-9.499173561766899,2.8101761420060316,16.45239923014574
-6.172702971882504,6.340062980441431,3.860954226556362,15.90480060045152
-4.813762712140388,-4.2892304572628674,3.4848740944200243,15.687648380379517
3.2777007983471727,7.3319137429530095,7.331913743197514,53.75695913771543
-0.494317769150145,-9.057599307581105,5.914927280370923,13.69066170504259
